cik,acc_nodash,date_filed,filing_year,auditor_out,auditor_in,out_big4,in_big4,quality_direction,reason,disagreements
1121814,000116169704000013,2004-01-08,2004,,,,,nonBig4_to_nonBig4,resignation,True
1121827,000116169704000017,2004-01-08,2004,,,,,nonBig4_to_nonBig4,resignation,True
1121833,000116169704000023,2004-01-08,2004,,,,,nonBig4_to_nonBig4,resignation,True
1121829,000116169704000019,2004-01-08,2004,,,,,nonBig4_to_nonBig4,resignation,True
1121812,000116169704000009,2004-01-08,2004,,,,,nonBig4_to_nonBig4,resignation,True
1121834,000116169704000025,2004-01-08,2004,,,,,nonBig4_to_nonBig4,resignation,True
895651,000095015204000091,2004-01-08,2004,,,,,nonBig4_to_nonBig4,unclassified,False
1121831,000116169704000021,2004-01-08,2004,,,,,nonBig4_to_nonBig4,resignation,True
1121806,000116169704000007,2004-01-08,2004,,,,,nonBig4_to_nonBig4,resignation,True
1079250,000107925004000001,2004-01-09,2004,,,,,nonBig4_to_nonBig4,dismissal,True
353779,000117328004000002,2004-01-09,2004,,,,,nonBig4_to_nonBig4,dismissal,True
949427,000101738604000002,2004-01-12,2004,,,,,nonBig4_to_nonBig4,unclassified,False
936446,000117184304000005,2004-01-12,2004,,,,,nonBig4_to_nonBig4,unclassified,False
943117,000094311704000002,2004-01-12,2004,Ernst & Young,Ernst  &  Young,True,True,Big4_to_Big4,dismissal,True
1005214,000125529404000008,2004-01-12,2004,,,,,nonBig4_to_nonBig4,unclassified,False
1228086,000095012304000292,2004-01-13,2004,,,,,nonBig4_to_nonBig4,unclassified,False
740942,000116855704000005,2004-01-13,2004,,,,,nonBig4_to_nonBig4,unclassified,False
1220700,000095012304000294,2004-01-13,2004,,,,,nonBig4_to_nonBig4,unclassified,False
820907,000095015204000212,2004-01-13,2004,,,,,nonBig4_to_nonBig4,resignation,True
1226024,000095012304000291,2004-01-13,2004,,,,,nonBig4_to_nonBig4,unclassified,False
894356,000095012304000290,2004-01-13,2004,,,,,nonBig4_to_nonBig4,unclassified,False
822819,000082281904000003,2004-01-13,2004,,,,,nonBig4_to_nonBig4,resignation,True
906933,000090693304000003,2004-01-13,2004,Deloitte,PricewaterhouseCoopers,True,True,Big4_to_Big4,resignation,False
1257017,000095012304000293,2004-01-13,2004,,,,,nonBig4_to_nonBig4,unclassified,False
868074,000086807404000001,2004-01-13,2004,,,,,nonBig4_to_nonBig4,unclassified,False
822819,000082281904000001,2004-01-13,2004,,,,,nonBig4_to_nonBig4,resignation,True
1085254,000114420404000319,2004-01-14,2004,,,,,nonBig4_to_nonBig4,unclassified,False
1075247,000104476404000004,2004-01-14,2004,,,,,nonBig4_to_nonBig4,unclassified,False
807364,000080736404000001,2004-01-15,2004,,,,,nonBig4_to_nonBig4,unclassified,False
1103090,000101041204000009,2004-01-15,2004,,,,,nonBig4_to_nonBig4,dismissal,True
880984,000114420404000330,2004-01-15,2004,,PricewaterhouseCoopers,,True,nonBig4_to_Big4,resignation,True
1016289,000100009604000020,2004-01-15,2004,,,,,nonBig4_to_nonBig4,dismissal,True
784977,000078497704000002,2004-01-16,2004,PricewaterhouseCoopers,Deloitte,True,True,Big4_to_Big4,dismissal,True
1051488,000114420404000395,2004-01-16,2004,,,,,nonBig4_to_nonBig4,unclassified,False
910073,000115752304000255,2004-01-16,2004,,,,,nonBig4_to_nonBig4,unclassified,False
1139220,000116415004000007,2004-01-20,2004,,,,,nonBig4_to_nonBig4,resignation,True
1060755,000106075504000004,2004-01-20,2004,,PricewaterhouseCoopers,,True,nonBig4_to_Big4,dismissal,True
1057076,000105707604000004,2004-01-20,2004,,PricewaterhouseCoopers,,True,nonBig4_to_Big4,dismissal,True
930364,000093036404000002,2004-01-20,2004,,PricewaterhouseCoopers,,True,nonBig4_to_Big4,dismissal,True
917032,000091703204000002,2004-01-20,2004,,PricewaterhouseCoopers,,True,nonBig4_to_Big4,dismissal,True
807364,000080736404000002,2004-01-20,2004,,,,,nonBig4_to_nonBig4,unclassified,False
351903,000035190304000003,2004-01-20,2004,,Ernst & Young,,True,nonBig4_to_Big4,dismissal,True
895993,000089599304000003,2004-01-20,2004,,PricewaterhouseCoopers,,True,nonBig4_to_Big4,dismissal,True
949427,000101738604000008,2004-01-20,2004,,,,,nonBig4_to_nonBig4,unclassified,False
924386,000092438604000003,2004-01-20,2004,,PricewaterhouseCoopers,,True,nonBig4_to_Big4,dismissal,True
1056943,000105694304000004,2004-01-21,2004,,,,,nonBig4_to_nonBig4,unclassified,False
730030,000089322004000041,2004-01-21,2004,,,,,nonBig4_to_nonBig4,unclassified,False
1255604,000106823804000022,2004-01-21,2004,,,,,nonBig4_to_nonBig4,unclassified,False
1269371,000106823804000015,2004-01-21,2004,,,,,nonBig4_to_nonBig4,unclassified,False
1143848,000095013504000197,2004-01-21,2004,,,,,nonBig4_to_nonBig4,unclassified,False
1227090,000106823804000024,2004-01-21,2004,,,,,nonBig4_to_nonBig4,unclassified,False
1223444,000106823804000026,2004-01-21,2004,,,,,nonBig4_to_nonBig4,unclassified,False
1264157,000106823804000017,2004-01-21,2004,,,,,nonBig4_to_nonBig4,unclassified,False
318300,000031830004000014,2004-01-21,2004,,,,,nonBig4_to_nonBig4,unclassified,False
910073,000115752304000364,2004-01-21,2004,,,,,nonBig4_to_nonBig4,unclassified,False
776105,000095013604000146,2004-01-21,2004,,,,,nonBig4_to_nonBig4,dismissal,True
936446,000117184304000011,2004-01-21,2004,,,,,nonBig4_to_nonBig4,dismissal,True
855103,000095013604000157,2004-01-22,2004,,,,,nonBig4_to_nonBig4,dismissal,True
929452,000100888604000022,2004-01-22,2004,,,,,nonBig4_to_nonBig4,unclassified,False
1220483,000091431704000265,2004-01-22,2004,,,,,nonBig4_to_nonBig4,unclassified,False
784977,000078497704000003,2004-01-22,2004,PricewaterhouseCoopers,Deloitte,True,True,Big4_to_Big4,dismissal,True
750561,000075056104000003,2004-01-22,2004,,BDO,,False,nonBig4_to_nonBig4,unclassified,True
1103090,000101041204000012,2004-01-22,2004,,,,,nonBig4_to_nonBig4,dismissal,True
1276419,000106823804000032,2004-01-23,2004,,,,,nonBig4_to_nonBig4,unclassified,False
1130126,000114420404000593,2004-01-23,2004,,,,,nonBig4_to_nonBig4,unclassified,False
1107809,000114420404000581,2004-01-23,2004,Grant Thornton,"Grant
Thornton",False,False,nonBig4_to_nonBig4,dismissal,True
1172095,000121457104000008,2004-01-26,2004,,,,,nonBig4_to_nonBig4,unclassified,False
1143848,000095013504000327,2004-01-26,2004,,,,,nonBig4_to_nonBig4,unclassified,False
874482,000087448204000003,2004-01-26,2004,,,,,nonBig4_to_nonBig4,unclassified,False
846775,000115752304000538,2004-01-26,2004,Grant Thornton,,False,,nonBig4_to_nonBig4,resignation,True
750577,000103079804000012,2004-01-26,2004,,KPMG,,True,nonBig4_to_Big4,dismissal,True
750577,000103079804000013,2004-01-26,2004,,KPMG,,True,nonBig4_to_Big4,unclassified,False
910073,000115752304000546,2004-01-26,2004,,,,,nonBig4_to_nonBig4,unclassified,False
1144515,000091431704000299,2004-01-26,2004,,,,,nonBig4_to_nonBig4,unclassified,False
1168960,000105291804000025,2004-01-27,2004,,,,,nonBig4_to_nonBig4,unclassified,False
1221112,000106823804000040,2004-01-27,2004,,,,,nonBig4_to_nonBig4,unclassified,False
1225527,000106823804000041,2004-01-27,2004,,,,,nonBig4_to_nonBig4,unclassified,False
1230352,000106823804000043,2004-01-27,2004,,,,,nonBig4_to_nonBig4,unclassified,False
1106548,000110654804000002,2004-01-27,2004,,,,,nonBig4_to_nonBig4,resignation,True
894356,000106823804000039,2004-01-27,2004,,,,,nonBig4_to_nonBig4,unclassified,False
356809,000094337404000058,2004-01-27,2004,,,,,nonBig4_to_nonBig4,unclassified,False
799698,000114420404000618,2004-01-27,2004,,,,,nonBig4_to_nonBig4,dismissal,True
1024920,000117935004000002,2004-01-27,2004,,,,,nonBig4_to_nonBig4,dismissal,True
1222521,000106823804000044,2004-01-27,2004,,,,,nonBig4_to_nonBig4,unclassified,False
1258842,000106823804000042,2004-01-27,2004,,,,,nonBig4_to_nonBig4,unclassified,False
1074909,000101041204000020,2004-01-27,2004,,,,,nonBig4_to_nonBig4,dismissal,True
1274209,000095012304000903,2004-01-28,2004,,,,,nonBig4_to_nonBig4,unclassified,False
277356,000091412104000108,2004-01-28,2004,,,,,nonBig4_to_nonBig4,unclassified,False
1043156,000104746904002131,2004-01-28,2004,Grant Thornton,,False,,nonBig4_to_nonBig4,dismissal,True
936446,000117184304000015,2004-01-28,2004,,,,,nonBig4_to_nonBig4,dismissal,True
894671,000089467104000004,2004-01-28,2004,,,,,nonBig4_to_nonBig4,unclassified,False
928658,000100888604000024,2004-01-28,2004,,,,,nonBig4_to_nonBig4,unclassified,False
1038833,000119312504010207,2004-01-28,2004,,,,,nonBig4_to_nonBig4,unclassified,False
910329,000114420404000650,2004-01-28,2004,,,,,nonBig4_to_nonBig4,resignation,True
1060326,000035190304000005,2004-01-28,2004,Ernst & Young,,True,,Big4_to_nonBig4,dismissal,True
944020,000101540204000274,2004-01-29,2004,,,,,nonBig4_to_nonBig4,unclassified,False
1138862,000114420404000765,2004-01-30,2004,,,,,nonBig4_to_nonBig4,dismissal,True
16104,000001610404000001,2004-01-30,2004,,,,,nonBig4_to_nonBig4,unclassified,False
935930,000091431704000372,2004-01-30,2004,,,,,nonBig4_to_nonBig4,unclassified,False
799698,000114420404000767,2004-01-30,2004,,PricewaterhouseCoopers,,True,nonBig4_to_Big4,unclassified,True
910073,000115752304000795,2004-01-30,2004,,,,,nonBig4_to_nonBig4,unclassified,False
767404,000095017204000255,2004-02-02,2004,Arthur Andersen,,True,,Big4_to_nonBig4,resignation,True
51434,000095011704000495,2004-02-02,2004,,,,,nonBig4_to_nonBig4,unclassified,False
1131089,000113108904000001,2004-02-02,2004,,,,,nonBig4_to_nonBig4,dismissal,True
45694,000004569404000001,2004-02-02,2004,,,,,nonBig4_to_nonBig4,unclassified,False
318300,000031830004000027,2004-02-03,2004,,,,,nonBig4_to_nonBig4,unclassified,False
928658,000100888604000027,2004-02-03,2004,,,,,nonBig4_to_nonBig4,unclassified,False
943119,000092604404000088,2004-02-03,2004,,,,,nonBig4_to_nonBig4,resignation,True
1132143,000113214304000001,2004-02-03,2004,,,,,nonBig4_to_nonBig4,dismissal,True
1141590,000114159004000001,2004-02-03,2004,,,,,nonBig4_to_nonBig4,dismissal,True
925894,000105050204000043,2004-02-04,2004,,,,,nonBig4_to_nonBig4,unclassified,True
1084047,000101410804000023,2004-02-04,2004,,,,,nonBig4_to_nonBig4,dismissal,True
1085254,000114420404000890,2004-02-04,2004,,,,,nonBig4_to_nonBig4,dismissal,True
1188915,000126662304000018,2004-02-05,2004,,,,,nonBig4_to_nonBig4,unclassified,False
1082249,000101968704000250,2004-02-05,2004,,,,,nonBig4_to_nonBig4,dismissal,True
713671,000071367104000008,2004-02-05,2004,,,,,nonBig4_to_nonBig4,unclassified,False
750577,000103079804000019,2004-02-05,2004,,KPMG,,True,nonBig4_to_Big4,dismissal,True
750577,000103079804000020,2004-02-05,2004,,KPMG,,True,nonBig4_to_Big4,unclassified,False
1039726,000103972604000003,2004-02-06,2004,,,,,nonBig4_to_nonBig4,unclassified,True
1175442,000119983504000041,2004-02-06,2004,,Ernst & Young,,True,nonBig4_to_Big4,dismissal,True
16104,000001610404000003,2004-02-06,2004,,,,,nonBig4_to_nonBig4,unclassified,False
945384,000114420404001001,2004-02-06,2004,,,,,nonBig4_to_nonBig4,unclassified,True
1053676,000092242304000176,2004-02-06,2004,,,,,nonBig4_to_nonBig4,dismissal,True
910073,000115752304001085,2004-02-06,2004,,,,,nonBig4_to_nonBig4,unclassified,False
1130781,000108671504000009,2004-02-09,2004,,,,,nonBig4_to_nonBig4,dismissal,True
1163429,000110889004000053,2004-02-09,2004,,,,,nonBig4_to_nonBig4,resignation,True
1130131,000116923204000739,2004-02-09,2004,,,,,nonBig4_to_nonBig4,dismissal,True
1070190,000091431704000541,2004-02-09,2004,,,,,nonBig4_to_nonBig4,unclassified,False
1130131,000116923204000773,2004-02-10,2004,,,,,nonBig4_to_nonBig4,dismissal,True
1119643,000108671504000010,2004-02-10,2004,,,,,nonBig4_to_nonBig4,resignation,True
1156877,000106823804000057,2004-02-10,2004,,,,,nonBig4_to_nonBig4,unclassified,False
310056,000031005604000005,2004-02-10,2004,,BDO,,False,nonBig4_to_nonBig4,dismissal,True
1267612,000108503704000111,2004-02-11,2004,,,,,nonBig4_to_nonBig4,dismissal,True
894356,000106823804000063,2004-02-11,2004,,,,,nonBig4_to_nonBig4,unclassified,False
1257017,000106823804000066,2004-02-11,2004,,,,,nonBig4_to_nonBig4,unclassified,False
1226024,000106823804000064,2004-02-11,2004,,,,,nonBig4_to_nonBig4,unclassified,False
1228086,000106823804000065,2004-02-11,2004,,,,,nonBig4_to_nonBig4,unclassified,False
1177145,000114420404001185,2004-02-11,2004,,,,,nonBig4_to_nonBig4,resignation,True
889353,000108671504000011,2004-02-12,2004,,,,,nonBig4_to_nonBig4,dismissal,True
820907,000095015204001013,2004-02-12,2004,,,,,nonBig4_to_nonBig4,unclassified,False
318300,000031830004000032,2004-02-13,2004,,,,,nonBig4_to_nonBig4,unclassified,False
1076505,000110454004000024,2004-02-13,2004,,,,,nonBig4_to_nonBig4,dismissal,False
16104,000001610404000007,2004-02-13,2004,,,,,nonBig4_to_nonBig4,unclassified,False
750577,000103079804000027,2004-02-13,2004,,KPMG,,True,nonBig4_to_Big4,dismissal,True
1203957,000101041204000040,2004-02-13,2004,,,,,nonBig4_to_nonBig4,dismissal,True
1063262,000110454004000022,2004-02-13,2004,,,,,nonBig4_to_nonBig4,dismissal,False
774740,000094583604000004,2004-02-13,2004,,,,,nonBig4_to_nonBig4,dismissal,True
1098590,000110454004000025,2004-02-13,2004,,,,,nonBig4_to_nonBig4,dismissal,False
1065189,000117935004000009,2004-02-13,2004,,,,,nonBig4_to_nonBig4,resignation,True
1048237,000117935004000010,2004-02-13,2004,,,,,nonBig4_to_nonBig4,resignation,True
1098343,000110454004000026,2004-02-13,2004,,,,,nonBig4_to_nonBig4,dismissal,False
1082603,000107258804000031,2004-02-17,2004,,,,,nonBig4_to_nonBig4,unclassified,False
1157646,000095012304001953,2004-02-17,2004,,,,,nonBig4_to_nonBig4,unclassified,False
16104,000001610404000008,2004-02-17,2004,,,,,nonBig4_to_nonBig4,unclassified,False
1076784,000110454004000030,2004-02-18,2004,,,,,nonBig4_to_nonBig4,dismissal,True
949427,000101738604000023,2004-02-18,2004,,,,,nonBig4_to_nonBig4,unclassified,False
949427,000101738604000024,2004-02-18,2004,,,,,nonBig4_to_nonBig4,unclassified,False
1256359,000094787104000510,2004-02-19,2004,,,,,nonBig4_to_nonBig4,unclassified,False
894356,000106823804000077,2004-02-19,2004,,,,,nonBig4_to_nonBig4,unclassified,False
1110505,000109181804000084,2004-02-19,2004,,,,,nonBig4_to_nonBig4,resignation,True
1256359,000094787104000511,2004-02-19,2004,,,,,nonBig4_to_nonBig4,unclassified,False
832488,000083248804000001,2004-02-20,2004,,,,,nonBig4_to_nonBig4,resignation,True
1062834,000116923204001242,2004-02-20,2004,KPMG,,True,,Big4_to_nonBig4,resignation,True
1045550,000116923204001240,2004-02-20,2004,KPMG,,True,,Big4_to_nonBig4,resignation,True
869495,000118206304000021,2004-02-23,2004,,,,,nonBig4_to_nonBig4,dismissal,True
797564,000121390004000039,2004-02-23,2004,,,,,nonBig4_to_nonBig4,dismissal,True
894356,000106823804000086,2004-02-24,2004,,,,,nonBig4_to_nonBig4,unclassified,False
1130126,000114420404002035,2004-02-24,2004,,,,,nonBig4_to_nonBig4,unclassified,False
830483,000101041204000051,2004-02-24,2004,,,,,nonBig4_to_nonBig4,unclassified,True
949427,000101738604000032,2004-02-24,2004,,,,,nonBig4_to_nonBig4,unclassified,False
1081242,000116796604000077,2004-02-24,2004,,,,,nonBig4_to_nonBig4,unclassified,True
1082603,000107258804000040,2004-02-25,2004,,,,,nonBig4_to_nonBig4,unclassified,False
1038833,000119312504029483,2004-02-25,2004,,,,,nonBig4_to_nonBig4,unclassified,False
1005214,000125529404000057,2004-02-26,2004,,,,,nonBig4_to_nonBig4,unclassified,False
1077150,000091431704000966,2004-02-26,2004,,,,,nonBig4_to_nonBig4,dismissal,True
1269371,000106823804000104,2004-02-26,2004,,,,,nonBig4_to_nonBig4,unclassified,False
1038833,000119312504029898,2004-02-26,2004,,,,,nonBig4_to_nonBig4,unclassified,False
830483,000101041204000054,2004-02-26,2004,,,,,nonBig4_to_nonBig4,unclassified,True
1227090,000106823804000102,2004-02-26,2004,,,,,nonBig4_to_nonBig4,unclassified,False
1223444,000106823804000101,2004-02-26,2004,,,,,nonBig4_to_nonBig4,unclassified,False
1264157,000106823804000105,2004-02-26,2004,,,,,nonBig4_to_nonBig4,unclassified,False
1255604,000106823804000103,2004-02-26,2004,,,,,nonBig4_to_nonBig4,unclassified,False
910073,000115752304001873,2004-02-26,2004,,,,,nonBig4_to_nonBig4,unclassified,False
713671,000071367104000019,2004-02-27,2004,,,,,nonBig4_to_nonBig4,unclassified,False
1226024,000106823804000115,2004-02-27,2004,,,,,nonBig4_to_nonBig4,unclassified,False
1080759,000107258804000043,2004-02-27,2004,,,,,nonBig4_to_nonBig4,unclassified,False
1125280,000101905604000283,2004-02-27,2004,,,,,nonBig4_to_nonBig4,unclassified,False
722839,000114420404002203,2004-02-27,2004,,,,,nonBig4_to_nonBig4,dismissal,True
1143848,000095013504000985,2004-02-27,2004,,,,,nonBig4_to_nonBig4,unclassified,False
935930,000091431704000981,2004-02-27,2004,,,,,nonBig4_to_nonBig4,unclassified,False
1176134,000117613404000006,2004-03-01,2004,,,,,nonBig4_to_nonBig4,unclassified,False
1176135,000117613504000007,2004-03-01,2004,,,,,nonBig4_to_nonBig4,unclassified,False
1133798,000101968704000414,2004-03-01,2004,,,,,nonBig4_to_nonBig4,unclassified,False
1163406,000094787104000639,2004-03-01,2004,,,,,nonBig4_to_nonBig4,unclassified,False
1159999,000094787104000650,2004-03-01,2004,,,,,nonBig4_to_nonBig4,unclassified,False
1144413,000094787104000642,2004-03-01,2004,,,,,nonBig4_to_nonBig4,unclassified,False
1196707,000094787104000646,2004-03-01,2004,,,,,nonBig4_to_nonBig4,unclassified,False
1201478,000094787104000648,2004-03-01,2004,,,,,nonBig4_to_nonBig4,unclassified,False
1157646,000094787104000649,2004-03-01,2004,,,,,nonBig4_to_nonBig4,unclassified,False
1165964,000094787104000644,2004-03-01,2004,,,,,nonBig4_to_nonBig4,unclassified,False
1195542,000094787104000651,2004-03-01,2004,,,,,nonBig4_to_nonBig4,unclassified,False
1140597,000094787104000640,2004-03-01,2004,,,,,nonBig4_to_nonBig4,unclassified,False
1059413,000101968704000415,2004-03-01,2004,,,,,nonBig4_to_nonBig4,unclassified,False
1201846,000106823804000123,2004-03-02,2004,,,,,nonBig4_to_nonBig4,unclassified,False
1230352,000106823804000122,2004-03-02,2004,,,,,nonBig4_to_nonBig4,unclassified,False
1225527,000106823804000121,2004-03-02,2004,,,,,nonBig4_to_nonBig4,unclassified,False
1221112,000106823804000124,2004-03-02,2004,,,,,nonBig4_to_nonBig4,unclassified,False
894356,000106823804000120,2004-03-02,2004,,,,,nonBig4_to_nonBig4,unclassified,False
1098590,000110454004000039,2004-03-02,2004,,,,,nonBig4_to_nonBig4,dismissal,True
1098589,000110454004000037,2004-03-02,2004,,,,,nonBig4_to_nonBig4,dismissal,True
1076505,000110454004000038,2004-03-02,2004,,,,,nonBig4_to_nonBig4,dismissal,True
1063262,000110454004000036,2004-03-02,2004,,,,,nonBig4_to_nonBig4,dismissal,True
1080759,000107258804000047,2004-03-02,2004,,,,,nonBig4_to_nonBig4,unclassified,False
1104461,000110454004000034,2004-03-02,2004,,,,,nonBig4_to_nonBig4,dismissal,True
1089100,000110454004000035,2004-03-02,2004,,,,,nonBig4_to_nonBig4,dismissal,True
1169356,000094787104000654,2004-03-02,2004,,,,,nonBig4_to_nonBig4,unclassified,False
1098635,000094787104000652,2004-03-02,2004,,,,,nonBig4_to_nonBig4,unclassified,False
1163519,000094787104000653,2004-03-02,2004,,,,,nonBig4_to_nonBig4,unclassified,False
39368,000119312504033826,2004-03-03,2004,PricewaterhouseCoopers,KPMG,True,True,Big4_to_Big4,dismissal,True
1281117,000106823804000140,2004-03-03,2004,,,,,nonBig4_to_nonBig4,unclassified,False
1098343,000110454004000042,2004-03-03,2004,,,,,nonBig4_to_nonBig4,dismissal,True
1281960,000106823804000144,2004-03-03,2004,,,,,nonBig4_to_nonBig4,unclassified,False
722839,000114420404002391,2004-03-03,2004,,,,,nonBig4_to_nonBig4,dismissal,True
1120521,000107997304000093,2004-03-03,2004,,,,,nonBig4_to_nonBig4,dismissal,True
37008,000095013604000627,2004-03-03,2004,,,,,nonBig4_to_nonBig4,unclassified,True
1106643,000101968704000425,2004-03-03,2004,,,,,nonBig4_to_nonBig4,unclassified,False
1281118,000106823804000142,2004-03-03,2004,,,,,nonBig4_to_nonBig4,unclassified,False
